a,b,a_flavors,b_flavors,compatibility
basil,butter,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,nutty@peach@citrus@balsamic@prune@apricot@ether@fresh@ethereal@rancid@soap@butter@oil@leafy@sour@caramel@fatty@grassy@orange@potato@coconut@balsam@bitter@burnt@spice@vanilla@truffle@phenol@peppery@sulfur@pineapple@bland@tobacco@cooling@smoke@malt@waxy@apple@bready@minty@rubber@roast beef@citrus peel@lemon@strawberry@cream@mint@cheesy@jasmin@lard@solvent@vegetable@very strong@hazelnut@alcoholic@butterscotch@nut@buttery@sweet@cultured dairy,0.0831016825164594
basil,oregano,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,new mown hay@herbal@prune@powdery@wood@ether@citrus@odorless@butterscotch@bitter@smoky@sulfur@strong@berry@jasmin@lemon@spicy@oil@spice@leafy@roasted@floral@sour@nutty@vanilla@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@apple@minty@alkane@raw@must@camphoraceous@leather@hawthorne@balsamic@solvent@fruity@cherry@burnt@butter@storax@cedar@almond@amber@peach@orange@musty@sulfurous@magnolia@phenolic@fir needle@wax@woody@grassy@chocolate@shrimp@sweet@rose@warm@mustard@malt@licorice@rubber@potato@moss@pineapple@ethereal@balsam@brown@harsh@acidic@cultured dairy,0.22508856390226178
basil,egg,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,,0.08478618421052632
basil,water,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,bitter@sour@grassy,0.07373878693111678
basil,sugar,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,sour@grassy@bitter@bland,0.10614525139664804
basil,mozzarella cheese,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,hop_oil@fat@apple@balsamic@musty@sulfurous@solvent@pungent@ethereal@rancid@fruity@ether@soap@hazelnut@acetophenone@sulfur@oil@leafy@sour@orange@lemon@sweaty@pineapple@peach@roast beef@burnt@coconut@nutty@alcoholic@fatty@citrus@truffle@phenol@green@tobacco@fermented@malt@unpleasant@waxy@ammonia@bready@raw@potato@spice@butter@hawthorne@cheesy@lard@lavender@dairy@cabbage@rubber@faint@very strong@odorless@must@peppery@yeast@woody@strong@wine@cultured dairy,0.11160675238345141
basil,bell pepper,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,new mown hay@prune@alkane@powdery@wood@naphthyl@ether@citrus@odorless@bland@butterscotch@bitter@pungent@sulfur@sour@strong@ethereal@berry@caraway@lemon@paint@spice@acrylic@leafy@roasted@chocolate@alcoholic@nutty@vanilla@oil@dry@resinous@hazelnut@peppery@tallow@orange@violet@carnation@tobacco@lime@mint@honeysuckle@apple@hawthorne@chemical@minty@phenol@coconut@must@camphoraceous@butter@caramel@cheesy@herbal@balsamic@solvent@floral@magnolia@cherry@fruity@burnt@fatty@storax@sweat@geranium@almond@peach@musty@sulfurous@apricot@kiwi@wax@bean@rancid@earthy@phenolic@fir needle@soap@apple skin@grassy@ammoniacal@acidic@shrimp@sweet@rose@mustard@alkaline@smoke@malt@rubber@potato@pepper@moss@pineapple@brown@harsh@woody@balsam@cultured dairy,0.08412424503882658
basil,ground beef,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,geranium@roasted@caramellic@mustard@citrus@balsamic@roast@wax@ether@ethereal@bean@rancid@bland@vegetable@earthy@peach@hazelnut@pungent@odorless@wasabi@sulfur@orange@egg@camphoraceous@fatty@coconut@nut@bready@grassy@lemon@tobacco@potato@crushed bug@sweaty@bitter@lactonic@roast beef@balsam@apple@garlic@cooling@cabbage@waxy@chocolate@sour@musty@jam@rose@butter@phenol@peppery@sweet@nutty@tallow@sulfurous@oil@green@raw@violet@unpleasant@syrup@ammonia@caramel@truffle@minty@solvent@rubber@harsh@citrus peel@burnt@hawthorne@floral@leafy@mint@beefy@acetic@jasmin@lavender@bloody@radish@alcoholic@yeast@chamomile@pineapple@spicy@soap@sulfury@dill@maple@cheesy,0.08542496105244937
basil,mushroom,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,caramellic@peach@new mown hay@bitter@musty@sulfurous@prune@lemon@powdery@ether@fatty@citrus@rancid@odorless@minty@butterscotch@magnolia@phenolic@pungent@acetophenone@sulfur@soap@oil@sour@strong@berry@nut@grassy@orange@potato@crushed bug@sweaty@mushroom@shrimp@pineapple@roast beef@herbal@balsam@apple@acrylic@leafy@rose@roasted@burnt@coconut@alcoholic@spice@chocolate@nutty@banana peel@vanilla@resinous@hazelnut@phenol@floral@peppery@mustard@oily@violet@carnation@bland@tobacco@cooling@tutti frutti@honeysuckle@malt@unpleasant@bready@solvent@mint@medical@raw@butter@camphoraceous@mignonette@broom@lilac@hawthorne@blackcurrant@cheesy@moss@caramel@lard@balsamic@ethereal@waxy@fragrant@brown@cherry@harsh@acidic@woody@storax@beefy@almond@dill@cultured dairy@rubber@alkane,0.08776572285437065
basil,spaghetti,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,,0.06421780466724288
basil,milk,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,mustard@minty@peach@balsamic@musty@solvent@wax@pungent@naphthyl@fatty@ether@citrus@bland@soap@hazelnut@butter@ethereal@apple@sulfur@oil@leafy@sour@caramel@chocolate@grassy@orange@odorless@acrylic@burnt@coconut@alcoholic@vanilla@phenol@alkaline@potato@pineapple@smoke@waxy@bready@cheesy@spice@lemon@hawthorne@strawberry@bitter@acetic@rose@very strong@herbal@gardenia@acidic@cultured dairy,0.049646627693918505
basil,red pepper flake,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,,0.09908172635445363
basil,carrot,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,bland@new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@sulfur@strong@berry@lemon@pleasant@caramellic@peach@spice@leafy@roasted@sour@nutty@vanilla@oil@resinous@peppery@violet@carnation@tobacco@alcoholic@honeysuckle@apple@bready@minty@mint@must@camphoraceous@wood@magnolia@hawthorne@herbal@caramel@balsamic@solvent@floral@cherry@burnt@butter@curry@storax@cedar@geranium@almond@ammonia@orange@flower@musty@sulfurous@rancid@phenolic@fir needle@soap@wax@woody@grassy@potato@acidic@shrimp@sweet@rose@mustard@ammoniacal@alkaline@malt@herb@rubber@earthy@pepper@neroli@moss@pineapple@ethereal@brown@oriental@balsam@harsh@waxy@spicy,0.060111751982696464
basil,flour,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,bitter@grassy@sour,0.03965595291987325
basil,oil,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,bitter@grassy@bland@sour,0.03648514404407117
basil,olive,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,new mown hay@prune@powdery@ether@apple@citrus@odorless@butterscotch@bitter@sulfur@strong@berry@peach@leafy@roasted@burnt@sour@nutty@vanilla@oil@peppery@orange@carnation@pineapple@bland@tobacco@honeysuckle@spice@bready@minty@mint@coconut@raw@camphoraceous@hawthorne@balsamic@solvent@floral@cherry@herbal@butter@storax@geranium@almond@overripe fruit@musty@sulfurous@lemon@soap@magnolia@phenolic@grassy@shrimp@sweet@rose@mustard@malt@rubber@tropical@potato@strawberry@moss@ethereal@vegetable@brown@acidic@woody@balsam,0.06266221727845754
basil,pasta,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,new mown hay@bitter@musty@sulfurous@prune@lemon@ether@citrus@odorless@butterscotch@magnolia@phenolic@sulfur@strong@berry@grassy@sour@shrimp@herbal@leafy@rose@roasted@apple@nutty@vanilla@oil@powdery@peppery@mustard@carnation@bland@tobacco@honeysuckle@malt@spice@rubber@minty@mint@potato@camphoraceous@hawthorne@moss@balsamic@pineapple@solvent@ethereal@brown@floral@cherry@burnt@butter@acidic@woody@storax@almond@balsam@peach@orange,0.0551819438046983
basil,spinach,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,bland@new mown hay@prune@ether@citrus@odorless@butterscotch@bitter@sulfur@sour@strong@berry@jasmin@fat@leafy@roasted@burnt@nutty@vanilla@oil@powdery@peppery@soil@violet@carnation@tobacco@honeysuckle@apple@spice@spicy@minty@mint@raw@camphoraceous@amber@magnolia@rubber@hawthorne@balsamic@solvent@floral@cherry@herbal@butter@curry@storax@soap@almond@ammonia@peach@orange@musty@sulfurous@lemon@wax@phenolic@grassy@potato@acidic@shrimp@rose@ammoniacal@mustard@alkaline@unpleasant@malt@moss@pineapple@ethereal@brown@nut@woody@balsam,0.056432151475775016
basil,broccoli,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,new mown hay@prune@powdery@ether@citrus@odorless@butterscotch@bitter@sulfur@strong@berry@leafy@roasted@burnt@sour@nutty@vanilla@oil@peppery@carnation@bland@tobacco@honeysuckle@apple@spice@hawthorne@minty@mint@camphoraceous@balsamic@solvent@floral@cherry@herbal@butter@storax@almond@cabbage@green@peach@orange@musty@sulfurous@lemon@watercress@magnolia@phenolic@grassy@acidic@shrimp@sweet@rose@mustard@malt@rubber@mushroom@potato@moss@pineapple@ethereal@brown@hazelnut@woody@balsam,0.04038549793483249
basil,white wine,new mown hay@herbal@prune@powdery@wood@ether@strawberry@citrus@camphor@odorless@butterscotch@bitter@smoky@sulfur@clove@strong@peach@berry@jasmin@lemon@spicy@phenol@vanilla@spice@acrylic@leafy@apple@roasted@floral@burnt@sour@nutty@woody@oil@resinous@peppery@carnation@violet@bland@mint@tobacco@honeysuckle@minty@raw@must@camphoraceous@oily@hawthorne@balsamic@solvent@fruity@fresh@cherry@butter@storax@cedar@sweat@anise@fir@almond@wax@orange@musty@sulfurous@sweet@earthy@magnolia@phenolic@fir needle@grassy@shrimp@rose@mustard@wine@cooling@malt@licorice@rubber@potato@fatty@moss@pineapple@ethereal@balsam@fragrant@brown@harsh@acidic,sulfurous@hop_oil@peach@fat@apple@overripe fruit@vegetable@odorless@balsamic@herbal@floral@apricot@solvent@powdery@pungent@naphthyl@fatty@marshmallow@rancid@citrus@ether@soap@fermented@oil@minty@acetophenone@clove@leafy@chocolate@spice@sour@apple skin@mild@orange@lemon@potato@crushed bug@pineapple@coconut@caramellic@phenolic@balsam@cooling@ethereal@rose@burnt@nutty@musty@alcoholic@vanilla@banana peel@orris@slightly rose@butter@truffle@ammoniacal@alkaline@violet@sulfur@tobacco@smoke@honeysuckle@malt@unpleasant@waxy@yeast@bready@rubber@earthy@medical@tropical@raw@alcohol@red rose@berry@garlic@hawthorne@strawberry@pepper@mint@cheesy@neroli@acetic@creamy@jasmin@must@fragrant@caramel@butterscotch@peppery@curry@fruity@carnation@woody@wine@aniseed@flat@cultured dairy@mignonette@mouldy,0.05676283252154365
